county_fips,population,estimated_houses,allstate_policies_in_force,allstate_pif_fraction
27121,12749,3315,331,0.09984917043740574
27123,509197,132390,14083,0.10637510385980814
27125,4407,1146,143,0.12478184991273997
27127,16323,4243,314,0.07400424228140466
27129,15962,4152,383,0.09224470134874758
27131,66433,17272,1422,0.08232978230662344
27133,10288,2674,179,0.0669409124906507
27135,15194,3952,373,0.0943825910931174
27137,192464,50040,4954,0.0990007993605116
27139,120749,31393,2189,0.06972892045997515
27141,100310,26080,2743,0.10517638036809816
27143,13695,3561,399,0.11204717775905644
27145,157207,40874,3252,0.0795615794881832
27147,37189,9669,600,0.06205398696866274
27149,9906,2576,182,0.07065217391304347
27151,9879,2568,251,0.09774143302180685
27153,26796,6967,682,0.09789005310750681
27155,2556,665,56,0.08421052631578947
27157,21738,5651,506,0.08954167403999293
27159,15791,4105,234,0.057003654080389765
27161,19485,5065,436,0.08608094768015795
27163,222662,57890,6323,0.10922439108654344
27165,11045,2871,181,0.06304423545802856
27167,6773,1761,163,0.0925610448608745
27169,50270,13070,969,0.07413925019127773
27171,107798,28028,2352,0.08391608391608392
27173,11147,2897,320,0.11045909561615465
28001,32334,8407,611,0.07267753062923754
28003,36277,9432,889,0.09425360474978796
28005,10605,2758,260,0.09427121102248005
28007,24275,6312,419,0.06638149556400506
28009,8948,2325,198,0.08516129032258064
28011,34776,9041,917,0.1014268333148988
28013,14223,3699,318,0.08596918085969181
28015,7628,1984,182,0.09173387096774194
28017,18886,4910,541,0.11018329938900204
28019,8182,2127,201,0.09449929478138223
28021,8416,2188,238,0.10877513711151737
28023,16860,4384,457,0.104242700729927
28025,21224,5518,633,0.11471547662196448
28027,25926,6742,511,0.07579353307623851
28029,31528,8197,844,0.10296449920702697
28031,21063,5477,493,0.09001278071937192
28033,158995,41339,4586,0.11093640388011321
28035,66511,17292,1235,0.07142030996992829
28037,7934,2063,205,0.09936984973339796
28039,26964,7011,711,0.10141206675224647
28041,11921,3099,323,0.1042271700548564
28043,21861,5684,349,0.061400422237860665
28045,37992,9878,863,0.08736586353512857
28047,196605,51117,3912,0.07653031281178473
28049,245817,63912,4864,0.07610464388534234
28051,14672,3814,309,0.08101730466701626
28053,9431,2451,226,0.09220726234190127
28055,875,227,19,0.08370044052863436
28057,29856,7763,826,0.10640216411181244
28059,127616,33180,3729,0.1123869801084991
28061,17899,4653,417,0.08961960025789813
28063,8428,2191,222,0.10132359653126426
28065,13353,3472,350,0.10080645161290322
28067,65776,17100,1606,0.09391812865497076
28069,10111,2629,238,0.09052871814378091
28071,45431,11811,1311,0.11099822199644399
28073,69184,17987,1497,0.08322677489297826
28075,82327,21406,1298,0.06063720452209661
28077,14480,3765,377,0.100132802124834
28079,25788,6705,554,0.08262490678598061
28081,77004,20021,1621,0.0809649867638979
28083,33570,8728,769,0.08810724106324473
28085,31373,8157,466,0.05712884638960402
28087,60594,15754,894,0.0567474927002666
28089,97441,25335,2276,0.0898361949871719
28091,27407,7126,681,0.09556553466180186
28093,39370,10237,854,0.08342287779622937
28095,31617,8220,690,0.08394160583941605
28097,12117,3150,342,0.10857142857142857
28099,32412,8427,875,0.10383291800166132
28101,18864,4904,438,0.08931484502446982
28103,11581,3012,279,0.09262948207171315
28105,46238,12022,1273,0.1058892031275994
28107,36110,9389,772,0.08222387900734902
28109,57050,14833,1555,0.1048338164902582
28111,13148,3418,364,0.10649502633118783
28113,42134,10955,1104,0.10077590141487905
28115,31085,8082,900,0.111358574610245
28117,27288,7095,595,0.08386187455954898
28119,7281,1893,200,0.10565240359218173
28121,139989,36396,3308,0.090889108693263
28123,28800,7488,728,0.09722222222222222
28125,5329,1386,141,0.10173160173160173
28127,27758,7217,547,0.07579326589995843
28129,14189,3689,390,0.1057197072377338
28131,21054,5474,669,0.12221410303251735
28133,28462,7399,806,0.10893363968103797
28135,14752,3835,368,0.09595827900912647
28137,29176,7586,793,0.10453466912733983
28139,24859,6463,588,0.09097942132136778
28141,18900,4915,509,0.10356052899287894
28143,11007,2863,353,0.12329724065665386
28145,24451,6357,666,0.10476639924492685
28147,12837,3338,381,0.11414020371479928
28149,48777,12682,1684,0.13278662671502917
28151,51422,13371,947,0.070824919602124
28153,16978,4414,496,0.11236973266878116
28155,11371,2956,279,0.09438430311231394
28157,10871,2826,282,0.09978768577494693
28159,17860,4644,419,0.09022394487510767
28161,15677,4076,437,0.10721295387634937
28163,27846,7239,431,0.059538610305290784
29001,26440,6874,703,0.10226942100669188
29003,26581,6912,687,0.0993923611111111
29005,5622,1462,119,0.08139534883720931
29007,31274,8130,682,0.08388683886838869
29009,50051,13012,1313,0.10090685521057485
29011,11952,3107,178,0.05728999034438365
29013,14952,3886,450,0.11580030880082347
29015,19119,4971,408,0.08207604103802052
29017,11340,2949,220,0.07460155985079688
29019,157151,40859,3892,0.09525441151276341
29021,79538,20680,2137,0.10333655705996131
29023,41345,10750,1102,0.10251162790697674
29025,9650,2508,192,0.07655502392344497
29027,43122,11213,847,0.07553732275037903
29029,44006,11443,927,0.0810102245914533
29031,73909,19217,1788,0.09304261851485664
29033,9531,2477,272,0.10981025433992733
29035,6905,1795,100,0.055710306406685235
29037,97619,25381,2446,0.09637130136716442
29039,13837,3597,200,0.055601890464275786
29041,10023,2605,192,0.07370441458733205
29043,78274,20351,2059,0.10117438946489116
29045,6542,1702,106,0.06227967097532315
29047,227987,59277,5700,0.09615871248544967
29049,14620,3801,286,0.07524335701131281
29051,73869,19206,1930,0.1004894303863376
29053,16983,4416,493,0.11163949275362318
29055,23274,6051,454,0.07502892083953065
29057,7767,2020,171,0.08465346534653466
29059,17201,4472,446,0.09973166368515206
29061,8238,2143,128,0.059729351376574896
29063,18016,4684,559,0.11934244235695986
29065,15318,3982,220,0.055248618784530384
29067,11344,2950,280,0.09491525423728814
29069,32123,8351,566,0.06777631421386661
29071,110749,28796,2710,0.09411029309626337
29073,16690,4340,423,0.09746543778801843
29075,7039,1829,156,0.08529250956806998
29077,285296,74178,7137,0.09621451104100946
29079,10056,2614,204,0.07804131599081866
29081,8580,2231,218,0.09771402958314657
29083,23808,6191,691,0.11161363269261831
29085,9564,2487,194,0.07800562927221552
29087,4867,1266,103,0.08135860979462875
29089,9459,2460,133,0.0540650406504065
29091,40656,10571,831,0.07861129505250213
29093,10395,2701,237,0.08774527952610145
29095,678174,176323,17762,0.10073558185829415
29097,97048,25232,2596,0.1028852251109702
29099,237951,61867,5115,0.08267735626424427
29101,51108,13288,1250,0.09406983744732089
29103,4698,1221,68,0.055692055692055695
29105,35656,9270,1131,0.12200647249190938
29107,33684,8759,736,0.08402785706130837
29109,21280,5532,527,0.09526391901663052
29111,10511,2733,148,0.05415294548115624
29113,50385,13099,1097,0.08374685090464921
29115,10111,2629,283,0.10764549258273108
29117,14883,3868,392,0.10134436401240951
29119,22639,5886,430,0.07305470608222901
29121,15843,4121,236,0.057267653482164525
29123,12943,3365,189,0.056166419019316495
29125,16285,4235,293,0.069185360094451
29127,34451,8957,879,0.09813553645193704
29129,4037,1050,83,0.07904761904761905
29131,22530,5858,611,0.10430180949129396
29133,14853,3862,218,0.056447436561367165
29135,17860,4643,418,0.09002799913848805
29137,5988,1556,98,0.06298200514138817
29139,10189,2649,199,0.07512268780671952
29141,21500,5589,530,0.09482912864555376
29143,16675,4336,327,0.07541512915129152
29145,77553,20163,1585,0.07860933392848286
29147,23349,6073,470,0.07739173390416598
29149,10352,2690,229,0.08513011152416357
29151,11440,2974,235,0.07901815736381977
29153,11015,2864,213,0.07437150837988826
29155,17673,4595,465,0.10119695321001088
29157,18948,4927,395,0.08017048914146539
29159,41530,10798,1043,0.09659196147434711
29161,46811,12171,974,0.08002629200558706
29163,19726,5128,279,0.05440717628705148
29165,88105,22906,1434,0.06260368462411595
29167,31742,8254,818,0.09910346498667313
29169,47877,12448,830,0.06667737789203085
29171,4850,1261,93,0.07375099127676447
29173,6841,1779,120,0.06745362563237774
29175,27327,7105,523,0.07361013370865588
29177,20244,5263,422,0.08018240547216417
29179,4969,1293,76,0.05877803557617943
29181,14163,3683,166,0.04507195221286994
29183,362252,94187,9033,0.09590495503625766
29185,9263,2409,217,0.09007887090078871
29186,16347,4251,384,0.0903316866619619
29187,67130,17456,1600,0.09165902841429881
29189,984220,255898,21034,0.08219681279259705
29195,23740,6172,684,0.11082307193778354
29197,3867,1006,59,0.05864811133200795
29199,4066,1057,66,0.06244087038789026
29201,42782,11124,1010,0.09079467817331895
29203,9049,2354,237,0.10067969413763807
29205,6531,1697,115,0.06776664702416028
29207,30386,7900,639,0.08088607594936709
29209,32030,8328,839,0.10074447646493756
29211,6618,1722,119,0.06910569105691057
29213,52691,13699,1215,0.0886926052996569
29215,24575,6390,562,0.08794992175273865
29217,21012,5463,397,0.07267069375800841
29219,33364,8675,793,0.09141210374639769
29221,23425,6091,429,0.07043178460022985
29223,14871,3866,250,0.06466632177961718
29225,28987,7537,746,0.09897837335810004
29227,2264,588,39,0.0663265306122449
29229,21728,5649,511,0.09045848822800495
29510,309233,80401,9563,0.11894130670016542
30001,9177,2385,181,0.07589098532494759
30003,12301,3198,287,0.08974358974358974
30005,6163,1602,124,0.07740324594257178
30007,4807,1250,117,0.0936
30009,9704,2523,258,0.10225921521997622
30011,1126,292,22,0.07534246575342465
30013,81430,21171,1284,0.06064900099192291
30015,4501,1171,104,0.0888129803586678
30017,11738,3052,167,0.05471821756225426
30019,1722,447,49,0.10961968680089486
30021,8954,2328,195,0.08376288659793814
30023,9654,2510,159,0.06334661354581674
30025,2839,738,52,0.07046070460704607
30027,11568,3008,313,0.1040558510638298
30029,85931,22342,1286,0.05755975293169815
30031,88718,23066,1579,0.06845573571490506
30033,1193,310,28,0.09032258064516129
30035,13399,3484,253,0.07261768082663606
30037,880,228,26,0.11403508771929824
30039,5122,1332,113,0.08483483483483484
30041,17355,4513,262,0.05805450919565699
30043,11688,3039,275,0.09049029285949325
30045,2021,526,60,0.11406844106463879
30047,31911,8298,767,0.09243191130392865
30049,63744,16573,938,0.05659808121643637
30051,2301,599,47,0.07846410684474124
30053,19687,5118,364,0.07112153184837827
30055,1825,475,36,0.07578947368421053
30057,8430,2192,180,0.08211678832116788
30059,2051,533,51,0.09568480300187618
30061,4877,1267,130,0.1026045777426993
30063,107188,27868,1580,0.05669585187311612
30065,4286,1114,141,0.12657091561938957
30067,15630,4063,391,0.09623430962343096
30069,436,113,5,0.04424778761061947
30071,4620,1202,107,0.08901830282861897
30073,6263,1628,149,0.09152334152334152
30075,2753,716,49,0.06843575418994413
30077,7243,1882,136,0.07226354941551541
30079,1178,306,29,0.09477124183006536
30081,41311,10741,1012,0.09421841541755889
30083,10097,2625,298,0.11352380952380953
30085,11011,2864,215,0.07506983240223464
30087,9123,2371,203,0.08561788274989456
30089,11451,2977,319,0.10715485387974472
30091,3464,902,96,0.10643015521064302
30093,33931,8821,448,0.0507878925291917
30095,9753,2536,223,0.08793375394321766
30097,3559,925,67,0.07243243243243243
30099,5990,1556,134,0.08611825192802057
30101,5386,1400,173,0.12357142857142857
30103,791,207,19,0.09178743961352658
30105,6883,1789,155,0.08664058133035216
30107,2100,546,52,0.09523809523809523
30109,1017,264,28,0.10606060606060606
30111,147679,38397,2415,0.06289553871396203
31001,30862,8023,533,0.0664340022435498
31003,7312,1901,179,0.09416096791162545
31005,400,104,8,0.07692307692307693
31007,455,118,12,0.1016949152542373
31009,454,118,11,0.09322033898305085
31011,5600,1456,138,0.09478021978021978
31013,11628,3023,184,0.06086668871981475
31015,2214,575,63,0.10956521739130434
31017,3220,838,56,0.06682577565632458
31019,47249,12286,1299,0.10573009930001628
31021,6884,1790,199,0.1111731843575419
31023,8119,2113,201,0.09512541410317085
31025,25424,6610,717,0.10847201210287444
31027,8685,2259,232,0.10270030987162461
31029,4125,1073,98,0.09133271202236719
31031,8295,2157,158,0.07324988409828466
31033,10109,2629,299,0.11373145682769113
31035,7035,1828,203,0.11105032822757112
31037,9904,2574,295,0.11460761460761461
31039,8594,2234,119,0.05326768128916741
31041,10855,2822,249,0.08823529411764706
31043,20402,5304,664,0.12518853695324283
31045,9086,2362,216,0.09144792548687553
31047,23940,6225,631,0.10136546184738955
31049,1987,517,42,0.08123791102514506
31051,6104,1588,131,0.08249370277078086
31053,38520,10015,949,0.09475786320519221
31055,518087,134705,12137,0.09010059017853829
31057,1948,506,41,0.08102766798418973
31059,5872,1527,173,0.11329404060248854
31061,3875,1009,110,0.10901883052527254
31063,4322,1123,93,0.08281389136242208
31065,4114,1069,104,0.09728718428437792
31067,22918,5959,485,0.08138949488169156
31069,2245,584,63,0.10787671232876712
31071,2401,624,51,0.08173076923076923
31073,2152,559,56,0.1001788908765653
31075,622,162,15,0.09259259259259259
31077,2739,712,76,0.10674157303370786
31079,59473,15463,951,0.06150164909784647
31081,8812,2292,204,0.08900523560209424
31083,2920,759,78,0.10276679841897234
31085,1132,294,27,0.09183673469387756
31087,2569,668,60,0.08982035928143713
31089,10482,2725,294,0.10788990825688073
31091,886,230,25,0.10869565217391304
31093,6131,1594,188,0.11794228356336262
31095,7557,1965,210,0.10687022900763359
31097,5304,1379,149,0.10804931109499638
31099,5408,1406,152,0.10810810810810811
31101,8078,2101,222,0.10566396953831508
31103,742,193,24,0.12435233160621761
31105,3902,1015,100,0.09852216748768473
31107,9215,2397,191,0.07968293700458907
31109,284432,73957,5578,0.07542220479467798
31111,36182,9407,616,0.06548315084511534
31113,873,227,27,0.11894273127753303
31115,417,108,15,0.1388888888888889
31117,441,115,14,0.12173913043478261
31119,37329,9706,663,0.0683082629301463
31121,7442,1935,182,0.09405684754521963
31123,5222,1357,118,0.08695652173913043
31125,3675,955,94,0.09842931937172775
31127,7112,1850,129,0.06972972972972973
31129,4516,1174,145,0.12350936967632027
31131,15000,3899,330,0.08463708643241857
31133,2716,707,65,0.09193776520509193
31135,2932,763,76,0.09960681520314547
31137,9019,2345,244,0.10405117270788912
31139,6534,1699,214,0.125956444967628
31141,33784,8784,604,0.06876138433515483
31143,5314,1382,167,0.12083936324167872
31145,11100,2886,179,0.062023562023562025
31147,8476,2204,261,0.11842105263157894
31149,1519,395,32,0.0810126582278481
31151,14300,3718,396,0.10650887573964497
31153,159133,41374,4015,0.09704162034127713
31155,20520,5335,579,0.10852858481724462
31157,13818,3593,348,0.0968549958252157
31159,16230,4219,386,0.09149087461483764
31161,3063,796,84,0.10552763819095477
31163,2988,776,83,0.10695876288659793
31165,24162,6282,710,0.11302133078637376
31167,3075,800,108,0.135
31169,5382,1400,154,0.11
31171,737,192,23,0.11979166666666667
31173,8195,2131,253,0.11872360394181136
31175,4215,1096,123,0.11222627737226278
31177,18883,4909,384,0.07822367080871868
31179,8882,2309,124,0.053702901689042876
31181,3891,1012,104,0.10276679841897234
31183,542,141,13,0.09219858156028368
31185,13309,3460,422,0.12196531791907514
32001,44398,11544,712,0.061677061677061676
32003,1951354,507348,42652,0.08406852889929595
32005,45500,11830,1008,0.08520710059171598
32007,46744,12153,817,0.06722619929235579
32009,807,210,15,0.07142857142857142
32011,4403,1144,82,0.07167832167832168
32013,17239,4482,439,0.09794734493529675
32015,5908,1536,107,0.06966145833333333
32017,5347,1391,112,0.08051761322789361
32019,33062,8597,672,0.07816680237292079
32021,4752,1235,89,0.07206477732793522
32023,43878,11409,1234,0.10816022438425804
32027,5538,1440,106,0.07361111111111111
32029,26363,6854,608,0.08870732419025387
32031,398462,103600,7409,0.07151544401544402
32033,9987,2597,157,0.06045437042741625
32510,56849,14781,812,0.05493539002773831
33001,56624,14722,1202,0.08164651541910066
33003,47452,12340,1100,0.08914100486223663
33005,77827,20237,1821,0.08998369323516331
33007,32697,8501,728,0.08563698388424891
33009,89307,23221,1762,0.07587959174884802
33011,400805,104209,8587,0.08240171194426585
33013,149854,38962,3685,0.0945793337097685
33015,295223,76758,5815,0.07575757575757576
33017,123487,32106,3122,0.0972403912041363
33019,42534,11060,774,0.06998191681735985
34001,273462,71098,5591,0.07863793636951813
34003,905116,235331,22381,0.09510434239432969
34005,442063,114937,11766,0.10236912395486222
34007,528221,137337,9942,0.07239127110683938
34009,97909,25455,2281,0.08960911412296209
34011,160809,41811,3808,0.09107651096601373
34013,784442,203954,17650,0.08653912156662777
34015,269788,70146,4994,0.07119436603655234
34017,634266,164911,12967,0.07863029149056158
34019,130326,33882,2665,0.07865533321527655
34021,380027,98808,7833,0.07927495749332038
34023,819304,213014,18847,0.08847775263597697
34025,614700,159820,15156,0.09483168564635215
34027,483046,125587,12840,0.10223988151639898
34029,575477,149625,12605,0.08424394319131161
34031,500860,130224,12053,0.09255590367366999
34033,67223,17477,1885,0.10785603936602392
34035,303263,78846,7539,0.09561677193516475
34037,150431,39113,4411,0.11277580344131108
34039,558222,145139,12407,0.0854835709216682
34041,112853,29341,2920,0.09951944378173887
35001,659477,171464,15544,0.09065459804973638
35003,3689,960,95,0.09895833333333333
35005,66578,17310,1270,0.07336799537839399
35006,29655,7711,791,0.10258072882894566
35007,13735,3571,375,0.10501260151218146
35009,48376,12578,888,0.0705994593735093
35011,2022,525,45,0.08571428571428572
35013,202148,52556,4349,0.08274982875409087
35015,53368,13875,1179,0.08497297297297297
35017,29427,7651,911,0.1190694026924585
35019,4194,1090,110,0.10091743119266056
35021,1758,457,45,0.09846827133479212
35023,4981,1295,141,0.10888030888030888
35025,64727,16830,1876,0.1114676173499703
35027,20546,5342,530,0.0992137776113815
35029,25095,6525,641,0.09823754789272031
35031,71410,18567,1622,0.08735929336995746
35033,4754,1237,124,0.10024252223120453
35035,70787,18406,1416,0.0769314354014995
35037,8067,2097,146,0.06962327134000953
35039,44919,11680,1180,0.10102739726027397
35041,19752,5135,497,0.09678675754625121
35043,155680,40477,4423,0.10927193220841465
35045,126544,32902,2783,0.08458452373715883
35047,29677,7715,664,0.08606610499027868
35049,145222,37757,3077,0.0814948221521837
35051,11979,3114,263,0.0844572896596018
35053,18129,4715,357,0.07571580063626723
35055,31882,8291,720,0.08684115305753226
35057,14080,3662,391,0.10677225559803386
35059,4602,1197,98,0.08187134502923976
35061,70901,18434,1857,0.10073776716936096
36001,314854,81864,8991,0.10982849604221635
36003,51195,13309,1348,0.10128484484183635
36005,1382480,359445,35417,0.09853245976435894
36007,205450,53418,4549,0.0851585607847542
36009,80024,20807,1678,0.0806459364636901
36011,77459,20142,2209,0.10967133353192335
36013,133523,34718,2966,0.08543118843251339
36015,87237,22681,2337,0.10303778493011773
36017,44354,11531,1235,0.10710259301014656
36019,81131,21093,2117,0.10036505001659318
36021,60780,15802,1217,0.07701556764966459
36023,49567,12888,870,0.06750465549348231
36025,41712,10842,720,0.06640841173215274
36027,300301,78080,7302,0.09351946721311476
36029,918442,238796,24324,0.10186100269686259
36031,37120,9648,709,0.07348673300165838
36033,55401,14404,1249,0.0867120244376562
36035,54383,14140,1392,0.09844413012729844
36037,60511,15732,1689,0.10736079328756674
36039,51515,13393,1312,0.09796162174270141
36041,8586,2231,146,0.06544150605109816
36043,56692,14740,1147,0.07781546811397558
36045,116934,30405,3188,0.10485117579345503
36047,2504700,651220,48278,0.07413470102269586
36049,26579,6909,593,0.08583007671153568
36051,63382,16480,1659,0.10066747572815533
36053,81201,21109,1573,0.07451797811360084
36055,745041,193712,19597,0.10116564797224746
36057,53319,13864,1531,0.11042989036353144
36059,1320470,343324,32143,0.09362293343896727
36061,1577385,410124,26876,0.06553140025943373
36063,216156,56198,5837,0.1038649062244208
36065,236173,61405,5774,0.09403143066525527
36067,462682,120298,12478,0.10372574772647924
36069,109548,28483,2529,0.08878980444475652
36071,363149,94419,7479,0.0792107520732056
36073,42119,10952,1025,0.09359021183345508
36075,122420,31829,2913,0.09152031166546232
36077,71805,18667,1935,0.10365886323458509
36079,100321,26083,1681,0.06444810796304107
36081,2235260,581169,51444,0.08851814188299789
36083,158704,41266,3716,0.09004992003101828
36085,468730,121871,6603,0.05418023976171526
36087,311689,81039,7811,0.09638569084021274
36089,109965,28595,2276,0.07959433467389404
36091,216777,56361,4285,0.07602774968506591
36093,142773,37121,4471,0.12044395355728563
36095,32991,8577,624,0.07275271073802028
36097,17777,4622,419,0.09065339679792297
36099,32567,8468,657,0.07758620689655173
36101,97637,25387,2635,0.10379328002520975
36103,1518965,394932,32929,0.0833789107998339
36105,75095,19528,1786,0.0914584186808685
36107,51059,13276,1386,0.10439891533594456
36109,102462,26641,1456,0.05465260313051312
36111,192972,50173,4410,0.08789588025432005
36113,65887,17129,1803,0.10526008523556542
36115,67056,17434,1181,0.067741195365378
36117,96778,25162,2393,0.09510372784357364
36119,947766,246420,24586,0.09977274571869166
36121,42255,10989,1091,0.09928109928109928
36123,26235,6819,780,0.11438627364716233
37001,157873,41047,3945,0.09610933807586425
37003,31432,8173,1056,0.12920592193808883
37005,11834,3077,353,0.11472213194670133
37007,27004,7020,747,0.1064102564102564
37009,27423,7131,507,0.0710980227177114
37011,13036,3389,354,0.10445559161994689
37013,45589,11853,799,0.06740909474394668
37015,22125,5752,406,0.07058414464534075
37017,33113,8610,747,0.0867595818815331
37019,107134,27855,3233,0.11606533835936098
37021,233707,60763,4001,0.06584599180422296
37023,81398,21164,2038,0.0962955962955963
37025,182792,47526,3805,0.08006144005386526
37027,81490,21188,2044,0.0964696998300925
37029,9539,2480,277,0.11169354838709677
37031,70845,18420,1721,0.09343105320304017
37033,17284,4494,315,0.07009345794392523
37035,163496,42510,3251,0.07647612326511409
37037,80926,21043,1972,0.09371287363969016
37039,26958,7010,411,0.05863052781740371
37041,14744,3833,336,0.08765979650404383
37043,10936,2844,165,0.0580168776371308
37045,103683,26957,2396,0.0888822940238157
37047,58348,15171,1704,0.11231955704963417
37049,106076,27580,2845,0.10315445975344452
37051,306397,79663,5761,0.07231713593512672
37053,23950,6227,706,0.11337722819977518
37055,33920,8817,951,0.10785981626403539
37057,184314,47922,4123,0.08603564125036518
37059,40829,10615,982,0.09251059821008008
37061,71785,18664,1968,0.10544363480497214
37063,260260,67667,4888,0.07223609735912631
37065,57726,15010,1039,0.0692205196535643
37067,325789,84704,6796,0.08023233849641104
37069,57638,14986,1398,0.09328706793006807
37071,209271,54409,5535,0.10172949328236137
37073,12377,3218,294,0.09136109384711001
37075,8945,2325,286,0.12301075268817205
37077,53024,13786,1436,0.10416364427680255
37079,17635,4586,547,0.11927605756650676
37081,489379,127238,11572,0.0909476728650246
37083,57017,14823,1751,0.11812723470282668
37085,135388,35199,2969,0.084348987187136
37087,59059,15355,918,0.05978508629111039
37089,110105,28627,2054,0.07175044538372864
37091,24168,6284,538,0.08561425843411839
37093,50657,13171,1782,0.13529724394503076
37095,9681,2517,213,0.08462455303933254
37097,161953,42107,3995,0.09487733630987721
37099,36783,9564,964,0.10079464659138436
37101,139555,36286,2866,0.07898363005015709
37103,6118,1591,117,0.07353865493400377
37105,68183,17727,1778,0.10029897895865064
37107,59256,15406,1124,0.07295858756328703
37109,77135,20056,1504,0.07499002792181891
37111,45323,11784,1300,0.11031907671418872
37113,34197,8890,836,0.09403824521934759
37115,21474,5583,601,0.107648217804048
37117,24859,6463,529,0.08185053380782918
37119,930905,242033,21411,0.08846314345564447
37121,17353,4512,471,0.10438829787234043
37123,25375,6598,493,0.07471961200363747
37125,85934,22342,1824,0.08163996061229971
37127,96135,24995,1980,0.07921584316863373
37129,204364,53135,3645,0.06859885198080361
37131,21960,5709,552,0.09668943772990016
37133,177106,46051,4827,0.10481857071507676
37135,113664,29552,2250,0.07613697888467785
37137,10918,2839,258,0.0908770693906305
37139,40699,10582,769,0.07267057267057267
37141,46922,12199,1249,0.10238544142962538
37143,13322,3464,360,0.10392609699769054
37145,44740,11632,755,0.06490715268225584
37147,170903,44435,4262,0.09591538201867897
37149,20837,5417,606,0.11187003876684512
37151,147199,38272,3726,0.09735576923076923
37153,46003,11962,1472,0.12305634509279385
37155,132252,34386,3583,0.10419938347001687
37157,99456,25857,2300,0.08895076768379936
37159,123109,32009,3287,0.10268986847449155
37161,64335,16728,1728,0.10329985652797705
37163,86683,22538,1956,0.08678676013843287
37165,36019,9365,1000,0.10678056593699947
37167,62459,16240,1279,0.07875615763546798
37169,48738,12672,1345,0.10613952020202021
37171,77263,20089,2009,0.10000497784857384
37173,16734,4350,311,0.07149425287356322
37175,33179,8625,755,0.08753623188405797
37177,4217,1096,97,0.0885036496350365
37179,200765,52199,4312,0.08260694649322783
37181,46403,12065,1265,0.1048487360132615
37183,901734,234450,18702,0.07976967370441458
37185,18277,4752,443,0.09322390572390572
37187,13187,3428,419,0.12222870478413068
37189,53459,13900,904,0.06503597122302159
37191,106758,27756,2870,0.10340106643608589
37193,63894,16612,1593,0.09589453407175536
37195,81277,21132,1352,0.06397879992428544
37197,39518,10274,1069,0.10404905586918435
37199,18117,4711,338,0.07174697516450859
38001,2137,555,55,0.0990990990990991
38003,11068,2877,355,0.12339242266249566
38005,6088,1583,167,0.10549589387239419
38007,1881,489,41,0.08384458077709611
38009,6575,1709,135,0.07899356348741954
38011,3637,946,88,0.09302325581395349
38013,1995,520,54,0.10384615384615385
38015,82068,21337,1403,0.06575432347565262
38017,150056,39016,2605,0.06676748000820176
38019,3775,981,109,0.1111111111111111
38021,5868,1526,178,0.11664482306684142
38023,1963,510,47,0.09215686274509804
38025,3740,972,99,0.10185185185185185
38027,2950,766,89,0.11618798955613577
38029,3660,951,107,0.11251314405888538
38031,3210,835,70,0.08383233532934131
38033,1669,434,38,0.08755760368663594
38035,66829,17377,1222,0.07032284053634114
38037,2189,570,57,0.1
38039,2258,587,52,0.08858603066439523
38041,1531,398,42,0.10552763819095477
38043,2261,587,36,0.06132879045996593
38045,3721,967,102,0.10548086866597725
38047,1974,513,59,0.11500974658869395
38049,5647,1467,97,0.06612133605998637
38051,2740,712,44,0.06179775280898876
38053,4322,1124,118,0.10498220640569395
38055,8721,2266,271,0.11959399823477493
38057,8502,2211,210,0.09497964721845319
38059,28415,7388,834,0.1128857606930157
38061,8211,2135,211,0.09882903981264637
38063,3384,879,88,0.10011376564277588
38065,1193,310,28,0.09032258064516129
38067,7531,1959,175,0.08933129147524248
38069,4026,1046,132,0.12619502868068833
38071,11690,3039,211,0.06943073379401118
38073,5214,1355,151,0.11143911439114391
38075,2772,720,67,0.09305555555555556
38077,16091,4184,253,0.060468451242829825
38079,13957,3628,351,0.09674751929437707
38081,3971,1032,114,0.11046511627906977
38083,1177,306,36,0.11764705882352941
38085,3822,993,100,0.10070493454179255
38087,1274,331,35,0.10574018126888217
38089,23496,6110,401,0.06563011456628477
38091,3700,962,103,0.10706860706860707
38093,21091,5484,376,0.06856309263311451
38095,2233,582,56,0.09621993127147767
38097,6316,1642,177,0.10779537149817296
38099,11318,2944,318,0.10801630434782608
38101,60963,15851,1017,0.06415998990599962
38103,4295,1116,107,0.09587813620071685
38105,22606,5877,398,0.06772162668027905
39001,33084,8601,693,0.08057202650854552
39003,114312,29720,2812,0.0946164199192463
39005,51405,13365,1334,0.09981294425738871
39007,102159,26562,2486,0.09359234997364656
39009,55040,14310,1299,0.09077568134171908
39011,44683,11619,825,0.07100438936225148
39013,69973,18192,1506,0.08278364116094987
39015,39861,10364,863,0.08326900810497877
39017,363027,94386,9352,0.09908249104740109
39019,39661,10311,820,0.07952671903792066
39021,39651,10309,896,0.08691434668736056
39023,137437,35735,3504,0.09805512802574506
39025,206344,53649,5295,0.0986970866185763
39027,47054,12234,953,0.07789766225273827
39029,110436,28712,2795,0.09734605739760378
39031,34401,8945,894,0.09994410285075461
39033,28224,7338,824,0.11229217770509675
39035,1285784,334301,35001,0.10469905863278901
39037,53329,13865,1456,0.10501262170934006
39039,38644,10048,1180,0.11743630573248408
39041,175309,45578,4333,0.09506779586642679
39043,80050,20814,1774,0.08523109445565485
39045,167147,43457,3227,0.07425731182548266
39047,26410,6866,500,0.07282260413632391
